Key,Source,Context,Changes,English,Russian,Spanish
exp_ArmorBundleCommando,items,item,,Commando Armor Set,Набор брони Спецназ,Conjunto de armadura de comando
exp_ArmorBundleAssassin,items,item,,Assassin Armor Set,Набор брони Убийца,Conjunto de armadura de asesino
exp_ArmorBundleNomad,items,item,,Nomad de armadura nómada Armor Set,Набор брони Бродяга,Conjunto de armadura nómada
exp_ArmorBundleRaider,items,item,,Raider de armadura nómada Armor Set,Набор брони Налетчик,Conjunto de armadura de saqueador

reward_expReconnaissance,items,Resources,,Expedition reward [42C234]Reconnaissance[-],Награда экспедиции [42C234]Разведка окрестностей[-],Recompensa de la expedición [42C234]Reconocimiento[-]
reward_expReconnaissanceDesc,items,Resources,,"A reward set for completing an expedition. Opening the set will reward you with random rare modifications, a random melee or ranged weapon, and rare and unique alloys.","Набор награды за завершение экспедиции. Открыв набор вы получите:\nСлучайные редкие модификации и случайное оружие дальнего боя.\nРедкие и уникальные сплавы.","Un conjunto de recompensas por completar una expedición. Al abrirlo, obtendrás modificaciones raras aleatorias, un arma cuerpo a cuerpo o a distancia aleatoria y aleaciones raras y únicas."
reward_expActivity,items,Resources,,Expedition reward [FFFF00]Increased Activity[-],Награда экспедиции [FFFF00]Повышенная активность[-],Recompensa de la expedición [FFFF00]Aumento de la actividad[-]
reward_expActivityDesc,items,Resources,,"A reward set for completing an expedition. Opening the set will reward you with random unique and rare modifications, a random [8692FF]Improved[-] ranged weapon, and rare and unique alloys.","Набор награды за завершение экспедиции. Открыв набор вы получите:\nСлучайную уникальную и случайные редкие модификации.\nСлучайное [8692FF]Улучшенное[-] оружие дальнего боя.\nРедкие и уникальные сплавы.","Un conjunto de recompensas por completar una expedición. Al abrir el conjunto, obtendrás modificaciones únicas y raras aleatorias, un arma a distancia mejorada [8692FF] aleatoria y aleaciones raras y únicas."
reward_expInfection,items,Resources,,Expedition reward [FFA032]Infection foci[-],Награда экспедиции [FFA032]Очаги заражения[-],Recompensa de la expedición [FFA032]Focos de infección[-]
reward_expInfectionDesc,items,Resources,,"A reward set for completing an expedition. Opening the set will grant you random unique and rare modifications, a random [FFB800]Legendary[-] ranged weapon, and rare and unique alloys.","Набор награды за завершение экспедиции. Открыв набор вы получите:\nСлучайные уникальные и редкие модификации.\nСлучайное [FFB800]Легендарное[-] оружие дальнего боя.\nРедкие и уникальные сплавы.","Un conjunto de recompensas por completar una expedición. Al abrir el conjunto, obtendrás modificaciones únicas y raras aleatorias, un arma a distancia [FFB800]Legendaria[-] aleatoria y aleaciones raras y únicas."
reward_expDeadzone,items,Resources,,Expedition reward [FF1400]Dead zone[-],Награда экспедиции [FF1400]Мёртвая зона[-],Recompensa de la expedición [FF1400]Zona muerta[-]
reward_expDeadzoneDesc,items,Resources,,"A reward set for completing an expedition. Opening the set will grant you random unique and rare modifications, a random [F0B18A]Unique[-] ranged weapon, and rare and unique alloys.","Набор награды за завершение экспедиции. Открыв набор вы получите:\nСлучайные уникальные и редкие модификации.\nСлучайное [F0B18A]Уникальное[-] оружие дальнего боя.\nРедкие и уникальные сплавы.","Un conjunto de recompensas por completar una expedición. Abrir el conjunto te otorgará modificaciones únicas y raras aleatorias, un arma a distancia [F0B18A]Única[-] aleatoria y aleaciones raras y únicas."

reward_randomAlloys,items,Resources,,Rare alloys,Редкие сплавы,Aleaciones raras
reward_randomAlloysDesc,items,Resources,,"The set contains a random amount of rare alloys.","Набор содержит случайное количество редких сплавов.","El conjunto contiene una cantidad aleatoria de aleaciones raras."

Ammo_expReconnaissance,items,Resources,,Armament [42C234]Reconnaissance[-],Вооружение [42C234]Разведка окрестностей[-],Armamento [42C234]Reconocimiento[-]
Ammo_expReconnaissanceDesc,items,Resources,,"Equipment Item [42C234]Expeditions[-] Surrounding Area Reconnaissance\n\nContains all necessary weapons for the mission.","Предмет снаряжения [42C234]Экспедиции[-] Разведка окрестностей\n\nСодержит всё необходимое вооружение для миссии.","Elemento de equipo [42C234]Expediciones[-] Reconocimiento\n\nContiene todas las armas necesarias para la misión."
Armor_expReconnaissance,items,Resources,,Equipment [42C234]Reconnaissance[-],Экипировка [42C234]Разведка окрестностей[-],Equipo [42C234]Reconocimiento[-]
Armor_expReconnaissanceDesc,items,Resources,,"Equipment Item [42C234]Expeditions[-] Surrounding Area Reconnaissance\n\nMaintain all necessary equipment for mission participants.","Предмет снаряжения [42C234]Экспедиции[-] Разведка окрестностей\n\nСодержит всю необходимую экипировку для участников миссии.","Elemento de equipo [42C234]Expediciones[-] Reconocimiento del área circundante\n\nMantener todo el equipo necesario para los participantes de la misión."
Food_expReconnaissance,items,Resources,,Provisions [42C234]Reconnaissance[-],Провизия [42C234]Разведка окрестностей[-],Provisiones [42C234]Reconocimiento[-]
Food_expReconnaissanceDesc,items,Resources,,"Equipment Item [42C234]Expeditions[-] Surrounding Area Reconnaissance\n\nMaintain a supply of provisions and medicines for the mission participants.","Предмет снаряжения [42C234]Экспедиции[-] Разведка окрестностей\n\nСодержит запас провизии и медикаментов для участников миссии.","Elemento de equipo [42C234]Expediciones[-] Reconocimiento del área circundante\n\nMantener un suministro de provisiones y medicamentos para los participantes de la misión."
Supplies_expReconnaissance,items,Resources,,Full gear [42C234]Reconnaissance[-],Полное снаряжение [42C234]Разведка окрестностей[-],Equipamiento completo [42C234]Reconocimiento[-]
Supplies_expReconnaissanceDesc,items,Resources,,"Equipment Kit [42C234]Expeditions[-] Surrounding Area Reconnaissance\n\nContains all necessary equipment for the mission.\n\n[DECEA3]To begin an expedition, take these supplies to any trader.[-]","Комплект снаряжения [42C234]Экспедиции[-] Разведка окрестностей\n\nСодержит всё необходимое снаряжение для миссии.\n\n[DECEA3]Для начала экспедиции отнесите эти припасы любому торговцу.[-]","Kit de equipo [42C234]Expediciones[-] Reconocimiento del área circundante\n\nContiene todo el equipo necesario para la misión.\n\n[DECEA3]Para comenzar una expedición, lleve estos suministros a cualquier comerciante.[-]"

Ammo_expActivity,items,Resources,,Armament [FFFF00]Increased Activity[-],Вооружение [FFFF00]Повышенная активность[-],Armamento [FFFF00]Aumento de la actividad[-]
Ammo_expActivityDesc,items,Resources,,"Equipment Item [FFFF00]Expeditions[-] Increased Activity\n\nContains all necessary weapons for the mission.","Предмет снаряжения [FFFF00]Экспедиции[-] Повышенная активность\n\nСодержит всё необходимое вооружение для миссии.","Elemento de equipo [FFFF00]Expediciones[-]Aumento de la actividad\n\nContiene todas las armas necesarias para la misión."
Armor_expActivity,items,Resources,,Equipment [FFFF00]Increased Activity[-],Экипировка [FFFF00]Повышенная активность[-],Equipo [FFFF00]Aumento de la actividad[-]
Armor_expActivityDesc,items,Resources,,"Equipment Item [FFFF00]Expeditions[-] Increased Activity\n\nMaintain all necessary equipment for mission participants.","Предмет снаряжения [FFFF00]Экспедиции[-] Повышенная активность\n\nСодержит всю необходимую экипировку для участников миссии.","Elemento de equipo [FFFF00]Expediciones[-] Aumento de la actividad\n\nMantener todo el equipo necesario para los participantes de la misión."
Food_expActivity,items,Resources,,Provisions [FFFF00]Increased Activity[-],Провизия [FFFF00]Повышенная активность[-],Provisiones [FFFF00]Aumento de la actividad[-]
Food_expActivityDesc,items,Resources,,"Equipment Item [FFFF00]Expeditions[-] Increased Activity\n\nMaintain a supply of provisions and medicines for the mission participants.","Предмет снаряжения [FFFF00]Экспедиции[-] Повышенная активность\n\nСодержит запас провизии и медикаментов для участников миссии.","Elemento de equipo [FFFF00]Expediciones[-] Aumento de la actividad\n\nMantener un suministro de provisiones y medicamentos para los participantes de la misión."
Vehicle_expActivity,items,Resources,,Vehicle [FFFF00]Increased Activity[-],Транспорт [FFFF00]Повышенная активность[-],Transporte [FFFF00]Aumento de la actividad[-]
Vehicle_expActivityDesc,items,Resources,,"Equipment Item [FFFF00]Expeditions[-] Increased Activity\n\nMaintain transport for the expedition's movement.","Предмет снаряжения [FFFF00]Экспедиции[-] Повышенная активность\n\nСодержит необходимый транспорт для передвижения экспедиции.","Elemento de equipo [FFFF00]Expediciones[-] Aumento de la actividad\n\nMantener el transporte para el desplazamiento de la expedición."
Supplies_expActivity,items,Resources,,Full gear [FFFF00]Increased Activity[-],Полное снаряжение [FFFF00]Повышенная активность[-],Equipamiento completo [FFFF00]Aumento de la actividad[-]
Supplies_expActivityDesc,items,Resources,,"Equipment Kit [FFFF00]Expeditions[-] Increased Activity\n\nContains all necessary equipment for the mission.\n\n[DECEA3]To begin an expedition, take these supplies to any trader.[-]","Комплект снаряжения [FFFF00]Экспедиции[-] Повышенная активность\n\nСодержит всё необходимое снаряжение для миссии.\n\n[DECEA3]Для начала экспедиции отнесите эти припасы любому торговцу.[-]","Kit de equipo [FFFF00]Expediciones[-] Aumento de la actividad\n\nContiene todo el equipo necesario para la misión.\n\n[DECEA3]Para comenzar una expedición, lleve estos suministros a cualquier comerciante.[-]"

Ammo_expInfection,items,Resources,,Armament [FFA032]Infection foci[-],Вооружение [FFA032]Очаги заражения[-],Armamento [FFA032]Focos de infección[-]
Ammo_expInfectionDesc,items,Resources,,"Equipment Item [FFA032]Expeditions[-] Infection foci\n\nContains all necessary weapons for the mission.","Предмет снаряжения [FFA032]Экспедиции[-] Очаги заражения\n\nСодержит всё необходимое вооружение для миссии.","Elemento de equipo [FFA032]Expediciones[-]Focos de infección\n\nContiene todas las armas necesarias para la misión."
Armor_expInfection,items,Resources,,Equipment [FFA032]Infection foci[-],Экипировка [FFA032]Очаги заражения[-],Equipo [FFA032]Focos de infección[-]
Armor_expInfectionDesc,items,Resources,,"Equipment Item [FFA032]Expeditions[-] Infection foci\n\nMaintain all necessary equipment for mission participants.","Предмет снаряжения [FFA032]Экспедиции[-] Очаги заражения\n\nСодержит всю необходимую экипировку для участников миссии.","Elemento de equipo [FFA032]Expediciones[-] Focos de infección\n\nMantener todo el equipo necesario para los participantes de la misión."
Food_expInfection,items,Resources,,Provisions [FFA032]Infection foci[-],Провизия [FFA032]Очаги заражения[-],Provisiones [FFA032]Focos de infección[-]
Food_expInfectionDesc,items,Resources,,"Equipment Item [FFA032]Expeditions[-] Infection foci\n\nMaintain a supply of provisions and medicines for the mission participants.","Предмет снаряжения [FFA032]Экспедиции[-] Очаги заражения\n\nСодержит запас провизии и медикаментов для участников миссии.","Elemento de equipo [FFA032]Expediciones[-] Focos de infección\n\nMantener un suministro de provisiones y medicamentos para los participantes de la misión."
Vehicle_expInfection,items,Resources,,Vehicle [FFA032]Infection foci[-],Транспорт [FFA032]Очаги заражения[-],Transporte [FFA032]Focos de infección[-]
Vehicle_expInfectionDesc,items,Resources,,"Equipment Item [FFA032]Expeditions[-] Infection foci\n\nMaintain transport for the expedition's movement.","Предмет снаряжения [FFA032]Экспедиции[-] Очаги заражения\n\nСодержит необходимый транспорт для передвижения экспедиции.","Elemento de equipo [FFA032]Expediciones[-] Focos de infección\n\nMantener el transporte para el desplazamiento de la expedición."
Supplies_expInfection,items,Resources,,Full gear [FFA032]Infection foci[-],Полное снаряжение [FFA032]Очаги заражения[-],Equipamiento completo [FFA032]Focos de infección[-]
Supplies_expInfectionDesc,items,Resources,,"Equipment Kit [FFA032]Expeditions[-] Infection foci\n\nContains all necessary equipment for the mission.\n\n[DECEA3]To begin an expedition, take these supplies to any trader.[-]","Комплект снаряжения [FFA032]Экспедиции[-] Очаги заражения\n\nСодержит всё необходимое снаряжение для миссии.\n\n[DECEA3]Для начала экспедиции отнесите эти припасы любому торговцу.[-]","Kit de equipo [FFA032]Expediciones[-] Focos de infección\n\nContiene todo el equipo necesario para la misión.\n\n[DECEA3]Para comenzar una expedición, lleve estos suministros a cualquier comerciante.[-]"

Ammo_expDeadzone,items,Resources,,Armament [FF1400]Dead zone[-],Вооружение [FF1400]Мёртвая зона[-],Armamento [FF1400]Zona muerta[-]
Ammo_expDeadzoneDesc,items,Resources,,"Equipment Item [FF1400]Expeditions[-] Dead zone\n\nContains all necessary weapons for the mission.","Предмет снаряжения [FF1400]Экспедиции[-] Мёртвая зона\n\nСодержит всё необходимое вооружение для миссии.","Elemento de equipo [FF1400]Expediciones[-]Zona muerta\n\nContiene todas las armas necesarias para la misión."
Armor_expDeadzone,items,Resources,,Equipment [FF1400]Dead zone[-],Экипировка [FF1400]Мёртвая зона[-],Equipo [FF1400]Zona muerta[-]
Armor_expDeadzoneDesc,items,Resources,,"Equipment Item [FF1400]Expeditions[-] Dead zone\n\nMaintain all necessary equipment for mission participants.","Предмет снаряжения [FF1400]Экспедиции[-] Мёртвая зона\n\nСодержит всю необходимую экипировку для участников миссии.","Elemento de equipo [FF1400]Expediciones[-] Zona muerta\n\nMantener todo el equipo necesario para los participantes de la misión."
Food_expDeadzone,items,Resources,,Provisions [FF1400]Dead zone[-],Провизия [FF1400]Мёртвая зона[-],Provisiones [FF1400]Zona muerta[-]
Food_expDeadzoneDesc,items,Resources,,"Equipment Item [FF1400]Expeditions[-] Dead zone\n\nMaintain a supply of provisions and medicines for the mission participants.","Предмет снаряжения [FF1400]Экспедиции[-] Мёртвая зона\n\nСодержит запас провизии и медикаментов для участников миссии.","Elemento de equipo [FF1400]Expediciones[-] Zona muerta\n\nMantener un suministro de provisiones y medicamentos para los participantes de la misión."
Vehicle_expDeadzone,items,Resources,,Vehicle [FF1400]Dead zone[-],Транспорт [FF1400]Мёртвая зона[-],Transporte [FF1400]Zona muerta[-]
Vehicle_expDeadzoneDesc,items,Resources,,"Equipment Item [FF1400]Expeditions[-] Dead zone\n\nMaintain transport for the expedition's movement.","Предмет снаряжения [FF1400]Экспедиции[-] Мёртвая зона\n\nСодержит необходимый транспорт для передвижения экспедиции.","Elemento de equipo [FF1400]Expediciones[-] Zona muerta\n\nMantener el transporte para el desplazamiento de la expedición."
Supplies_expDeadzone,items,Resources,,Full gear [FF1400]Dead zone[-],Полное снаряжение [FF1400]Мёртвая зона[-],Equipamiento completo [FF1400]Zona muerta[-]
Supplies_expDeadzoneDesc,items,Resources,,"Equipment Kit [FF1400]Expeditions[-] Dead zone\n\nContains all necessary equipment for the mission.\n\n[DECEA3]To begin an expedition, take these supplies to any trader.[-]","Комплект снаряжения [FF1400]Экспедиции[-] Мёртвая зона\n\nСодержит всё необходимое снаряжение для миссии.\n\n[DECEA3]Для начала экспедиции отнесите эти припасы любому торговцу.[-]","Kit de equipo [FF1400]Expediciones[-] Zona muerta\n\nContiene todo el equipo necesario para la misión.\n\n[DECEA3]Para comenzar una expedición, lleve estos suministros a cualquier comerciante.[-]"

expReconnaissance_Pre,items,Resources,,Reconnaissance [42C234]Expedition[-],Разведка окрестностей [42C234]Экспедиция[-],Reconocimiento [42C234]Expedición[-].
expReconnaissance_PreDesc,items,Request,,"«I don't think it'll be hard to gather people willing to run around the area in search of adventure, and it won't be free, of course. But I'll tell you right away that all the gear and equipment is on you. I'll only be responsible for the mercenaries themselves. I think three people will be enough. As soon as you've saved up enough dukes for an advance, let me know, I'll find some reliable people.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]100%[-]\nDuration: [DECEA3]45 minutes[-]","«Собрать желающих побегать по округе в поисках приключений думаю не составит труда, разумеется не бесплатно. Скажу сразу всё снаряжение и экипировка на тебе. С меня только сами наёмники. Думаю 3 человек будет достаточно. Как только накопишь достаточно дюков для аванса, сообщи я найду надёжных людей.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]100%[-]\nДлительность: [DECEA3]45 минут[-]","«No creo que sea difícil encontrar gente dispuesta a recorrer la zona en busca de aventuras, y claro que no será gratis. Pero te aviso desde ya que todo el equipo corre por tu cuenta. Yo solo me haré cargo de los mercenarios. Creo que con tres bastará. En cuanto hayas ahorrado suficientes duques para un adelanto, avísame y buscaré gente de confianza.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]100%[-]\nDuración: [DECEA3]45 minutos[-]"
expReconnaissance_Start,items,Resources,,[42C234]Expedition[-] Reconnaissance [DECEA3]Execution[-],[42C234]Экспедиция[-] Разведка окрестностей [DECEA3]Выполнение[-],[42C234]Expedición[-] Reconocimiento [DECEA3]Ejecución[-]
expReconnaissance_StartDesc,items,Request,,"«So, the team is assembled and the battle is delivered. We're ready to begin. I'm sending out the expedition. When they're finished, you can pick up whatever they find from any trader.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]100%[-]\nDuration: [DECEA3]45 minutes[-]","«Итак команда собрана и снаряжение доставлено. Мы готовы начинать. Я отправляю экспедицию. Когда они закончат ты сможешь забрать, то что им удастся найти у любого торговца.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]100%[-]\nДлительность: [DECEA3]45 минут[-]","«El equipo está reunido y la batalla está servida. Estamos listos para comenzar. Envío la expedición. Cuando terminen, podrán recoger sus hallazgos de cualquier comerciante.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]100%[-]\nDuración: [DECEA3]45 minutos[-]"

expActivity_Pre,items,Resources,,Increased Activity [FFFF00]Expedition[-],Повышенная активность [FFFF00]Экспедиция[-],Aumento de la actividad [FFFF00]Expedición[-].
expActivity_PreDesc,items,Request,,"«Large hordes of zombies can be terrifying, but I'm sure there are those willing to deal with them, for a price, of course. But I'll tell you right away: all the gear and equipment is on you. I'll only be providing the mercenaries themselves. I think five will be enough. As soon as you've saved up enough dukes for an advance, let me know, I'll find some reliable people.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]80%[-]\nDuration: [DECEA3]60 minutes[-]","«Большие толпы зомби могут испугать любого, но я уверен,есть те кто готов с ними разобраться, разумеется не бесплатно. Скажу сразу всё снаряжение и экипировка на тебе. С меня только сами наёмники. Думаю 5 человек будет достаточно. Как только накопишь достаточно дюков для аванса, сообщи я найду надёжных людей.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]80%[-]\nДлительность: [DECEA3]60 минут[-]","«Las grandes hordas de zombis pueden ser aterradoras, pero seguro que hay quien se atreva a enfrentarlas, por un precio, claro. Pero te aviso desde ya: todo el equipo corre por tu cuenta. Yo solo proporcionaré a los mercenarios. Creo que con cinco bastará. En cuanto tengas suficientes duques para un adelanto, avísame y buscaré gente de confianza.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]80%[-]\nDuración: [DECEA3]60 minutos[-]"
expActivity_Start,items,Resources,,[FFFF00]Expedition[-] Increased Activity [DECEA3]Execution[-],[FFFF00]Экспедиция[-] Повышенная активность [DECEA3]Выполнение[-],[FFFF00]Expedición[-] Aumento de la actividad [DECEA3]Ejecución[-]
expActivity_StartDesc,items,Request,,"«So, the team is assembled and the battle is delivered. We're ready to begin. I'm sending out the expedition. When they're finished, you can pick up whatever they find from any trader.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]80%[-]\nDuration: [DECEA3]60 minutes[-]","«Итак команда собрана и снаряжение доставлено. Мы готовы начинать. Я отправляю экспедицию. Когда они закончат ты сможешь забрать, то что им удастся найти у любого торговца.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]80%[-]\nДлительность: [DECEA3]60 минут[-]","«El equipo está reunido y la batalla está servida. Estamos listos para comenzar. Envío la expedición. Cuando terminen, podrán recoger sus hallazgos de cualquier comerciante.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]80%[-]\nDuración: [DECEA3]60 minutos[-]"

expInfection_Pre,items,Resources,,Infection foci [FFA032]Expedition[-],Очаги заражения [FFA032]Экспедиция[-],Focos de infección [FFA032]Expedición[-].
expInfection_PreDesc,items,Request,,"«The zombie population is growing. The outbreaks are popping up one after another. It would be nice to sort this out. It's certainly dangerous, but there's good loot to be found. I'll tell you right away that all the gear and equipment is yours. I'll just need the mercenaries themselves. I think I'll need seven. As soon as you've saved up enough dukes for an advance, let me know, I'll find some reliable people.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]60%[-]\nDuration: [DECEA3]90 minutes[-]","«Зомби вокруг становиться всё больше. Очаги появляются один за другим. Было бы неплохо разобраться с этим. Мероприятие конечно опасное, но и добычу можно найти хорошую. Скажу сразу всё снаряжение и экипировка на тебе. С меня только сами наёмники. Думаю потребуется 7 человек. Как только накопишь достаточно дюков для аванса, сообщи я найду надёжных людей.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]60%[-]\nДлительность: [DECEA3]90 минут[-]","«La población zombi está creciendo. Los brotes aparecen uno tras otro. Sería bueno solucionar esto. Sin duda es peligroso, pero hay buen botín. Te aviso de inmediato que todo el equipo es tuyo. Solo necesito a los mercenarios. Creo que necesitaré siete. En cuanto hayas ahorrado suficientes duques para un adelanto, avísame y buscaré gente de confianza.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]60%[-]\nDuración: [DECEA3]90 minutos[-]"
expInfection_Start,items,Resources,,[FFA032]Expedition[-] Infection foci [DECEA3]Execution[-],[FFA032]Экспедиция[-] Очаги заражения [DECEA3]Выполнение[-],[FFA032]Expedición[-] Focos de infección [DECEA3]Ejecución[-]
expInfection_StartDesc,items,Request,,"«So, the team is assembled and the battle is delivered. We're ready to begin. I'm sending out the expedition. When they're finished, you can pick up whatever they find from any trader.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]60%[-]\nDuration: [DECEA3]90 minutes[-]","«Итак команда собрана и снаряжение доставлено. Мы готовы начинать. Я отправляю экспедицию. Когда они закончат ты сможешь забрать, то что им удастся найти у любого торговца.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]60%[-]\nДлительность: [DECEA3]90 минут[-]","«El equipo está reunido y la batalla está servida. Estamos listos para comenzar. Envío la expedición. Cuando terminen, podrán recoger sus hallazgos de cualquier comerciante.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]60%[-]\nDuración: [DECEA3]90 minutos[-]"

expDeadzone_Pre,items,Resources,,Dead zone [FF1400]Expedition[-],Мёртвая зона [FF1400]Экспедиция[-],Zona muerta [FF1400]Expedición[-].
expDeadzone_PreDesc,items,Request,,"«Almost no one goes into the wasteland's dead zone. It's practically a one-way ticket. The chance of retrieving a reward is almost minimal. But if you do, I think the reward will be worth any investment. I'll try to find people for this mission. But let me tell you right away: all the gear and equipment is on you. I'll only need the mercenaries themselves. I think I'll need at least 10 men. As soon as you've saved up enough dukes for an advance, let me know, I'll find reliable people.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]40%[-]\nDuration: [DECEA3]120 minutes[-]","«Почти никто не ходит в мёртвую зону пустоши. Это фактически билет в один конец. Шанс вынести награду почти минимальный, но если получится провернуть, думаю награда будет стоить любых вложений. Я попробую найти людей для этого задания. Скажу сразу всё снаряжение и экипировка на тебе. С меня только сами наёмники. Думаю потребуется не меньше 10 человек. Как только накопишь достаточно дюков для аванса, сообщи я найду надёжных людей.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]40%[-]\nДлительность: [DECEA3]120 минут[-]","«Casi nadie se adentra en la zona muerta del páramo. Es prácticamente un viaje sin retorno. La probabilidad de obtener una recompensa es mínima. Pero si lo logras, creo que la recompensa valdrá la pena. Intentaré encontrar gente para esta misión. Pero te aviso desde ya: todo el equipo corre por tu cuenta. Solo necesito a los mercenarios. Creo que necesitaré al menos 10 hombres. En cuanto hayas ahorrado suficientes duques para un adelanto, avísame y buscaré gente de confianza.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]40%[-]\nDuración: [DECEA3]120 minutos[-]"
expDeadzone_Start,items,Resources,,[FF1400]Expedition[-] Dead zone [DECEA3]Execution[-],[FF1400]Экспедиция[-] Мёртвая зоня [DECEA3]Выполнение[-],[FF1400]Expedición[-] Zona muerta [DECEA3]Ejecución[-]
