Key,Source,Context,Changes,English,Russian,Spanish
modEnhancedKnifeDesc,item_modifiers,mod,,"Enhancement for improved armor. Installation in gloves.\n\nGives a bonus to knife and machete proficiency when wearing a full set of improved armor.","Усиление для улучшенной брони. Устанавливается в перчатки.\n\nДаёт бонус к владению ножами и мачете при ношении полного комплекта улучшенного набора брони.","Mejora para armadura mejorada. Instalación en guantes.\n\nOtorga una bonificación a la competencia con cuchillos y puños al usar una armadura mejorada completa."
modEnhancedStunBaton,item_modifiers,mod,,[FF6666]«Boost»[-] Stun Batons,[FF6666]«Усиление»[-] Оглушающие жезлы,Bastones aturdidores [FF6666]Aumentar[-]
modEnhancedStunBatonDesc,item_modifiers,mod,,"Enhancement for improved armor. Installation in gloves.\n\nGrants a bonus to stun batons proficiency when wearing a full set of improved armor.","Усиление для улучшенной брони. Устанавливается в перчатки.\n\nДаёт бонус к владению оглушающими жезлами при ношении полного комплекта улучшенного набора брони.",Mejora para armadura mejorada. Instalación en guantes.\n\nOtorga una bonificación a la competencia con varita aturdidora al usar un conjunto completo de armadura mejorada."

armorRogueHelmetImp,items,Clothes,,Rogue Hood [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Капюшон разбойника,Gafas de sol de ladrón [8692FF]Mejorado[-]
armorRogueHelmetImpDesc,items,Clothes,,"Light Armor\nAn improved version of the Bandit's Hood. A true bandit always knows his prey. You find more banknotes and dukes in loot. You are now better trained in combat.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed in gloves). Increases damage done with bows and crossbows.\n\n[DECEA3]Requires an Improved Repair Kit to repair.[-]","Легкая броня\nУлучшенная версия капюшона разбойника. Настоящий разбойник всегда распознает добычу. Вы находите больше банкнот и дюков в луте. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый луками и арбалетами.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Ligera\nUna versión mejorada de la Capucha de Bandido. Un verdadero bandido siempre conoce a su presa. Encontrarás más billetes y duques en el botín. Ahora estás mejor entrenado en combate.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalado en los guantes). Aumenta el daño infligido con arcos y ballestas.\n\n[DECEA3]Requiere un Kit de Reparación Mejorado para repararlo.[-]"
armorRogueOutfitImp,items,Clothes,,Rogue Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда разбойника,Atuendo de ladrón [8692FF]Mejorado[-]
armorRogueOutfitImpDesc,items,Clothes,,"Light Armor\nAn upgraded version of the Rogue's outfit. Heals wounds like a dog. Increases the speed of critical wound healing. You can now carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by bows and crossbows.\n\n[DECEA3]Requires an Improved Repair Kit to repair.[-]","Легкая броня\nУлучшенная версия одежды разбойника. Раны заживают, как у собаки. Увеличивает скорость лечения критических ранений, а также вашу грузоподъёмность.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый луками и арбалетами.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Ligera\nUna versión mejorada del atuendo del Pícaro. Cura heridas como un perro. Aumenta la velocidad de curación de heridas críticas. Ahora puedes llevar más.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en guantes). Aumenta el daño infligido por arcos y ballestas.\n\n[DECEA3]Requiere un Kit de Reparación Mejorado para reparar.[-]"
armorRogueGlovesImp,items,Clothes,,Rogue Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки разбойника,Guantes de ladrón [8692FF]Mejorado[-]
armorRogueGlovesImpDesc,items,Clothes,,"Light Armor\nAn improved version of the Rogue Gloves. Arrows and bolts do not slip out of your hands at an inopportune moment. Increased reload speed of bows and crossbows. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed in gloves). Increases damage dealt by bows and crossbows.\n\n[DECEA3]Requires an Improved Repair Kit to repair.[-]","Легкая броня\nУлучшенная версия перчаток разбойника. Стрелы и болты не выскальзывают из рук в ненужный момент. Увеличена скорость перезарядки луков и арбалетов. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый луками и арбалетами.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Ligera\nUna versión mejorada de los Guantes de Pícaro. Las flechas y virotes no se te escapan de las manos en un momento inoportuno. Mayor velocidad de recarga de arcos y ballestas. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de Conjunto: Disponible [FF6666]Potenciador de Arma Cuerpo a Cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por arcos y ballestas.\n\n[DECEA3]Requiere un Kit de Reparación Mejorado para repararlo.[-]"
armorRogueBootsImp,items,Clothes,,Rogue Shoes [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь разбойника,,Zapatos de ladrón [8692FF]Mejorado[-]
armorRogueBootsImpDesc,items,Clothes,,"Light Armor\nAn upgraded version of the Rogue's Boots. Almost ninja-like. Less noise and faster movement in stealth. Much easier to maintain balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by bows and crossbows.\n\n[DECEA3]Requires an Advanced Repair Kit to repair.[-]","Легкая броня\nУлучшенная версия обуви разбойника. Почти как ниндзя. Меньше шума и быстрее передвижение в стелсе. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый луками и арбалетами.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Ligera\nUna versión mejorada de las Botas del Pícaro. Casi como las de un ninja. Menos ruido y mayor velocidad en sigilo. Es mucho más fácil mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por arcos y ballestas.\n\n[DECEA3]Requiere un Kit de Reparación Avanzado para repararlo.[-]"

buffRogueImpSetBonus,buffs,Buff,,[8692FF]«Rogue»[-],[8692FF]«Разбойник»[-],[8692FF]Ladrón[-]
buffRogueImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffRogueImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Rogue armor bonus.,На вас действует бонус улучшенной брони «Разбойник»,Te afecta la bonificación de armadura mejorada de Armadura.
buffRogueImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF]«Rogue»[-] Enhanced Armor\nBow and crossbow damage increased by [DECEA3]{cvar(.armorRogueImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageRogueImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedRogueImpFSBDisplay:0)}%[-], and stamina consumption decreased by [DECEA3]{cvar(.armorEnhancedStaminaRogueImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Разбойник»[-]\nУрон луков и арбалетов увеличен на [DECEA3]{cvar(.armorRogueImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageRogueImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedRogueImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaRogueImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada de [8692FF]«Ladrón»[-]\nEl daño del arco y la ballesta aumentó en [DECEA3]{cvar(.armorRogueImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: se ha aumentado el daño en un [DECEA3]{cvar(.armorEnhancedDamageRogueImpFSBDisplay:0)}%[-], se ha aumentado la velocidad de ataque en un [DECEA3]{cvar(.armorEnhancedSpeedRogueImpFSBDisplay:0)}%[-] y se ha reducido el coste de resistencia en un [DECEA3]{cvar(.armorEnhancedStaminaRogueImpFSBDisplay:0)}%[-]."

armorEnforcerHelmetImp,items,Clothes,,Enforcer Sunglasses [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Очки блюстителя закона,Gafas de sol de sicario [8692FF]Mejorado[-]
armorEnforcerHelmetImpDesc,items,Clothes,,"Light Armor\nAn upgraded version of the Enforcer Sunglasses. With such a hat you can always negotiate a good price for your product. Increases selling price. You are now better trained in combat.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases the damage of the Gunslinger ability.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Легкая броня\nУлучшенная версия очков блюстителя закона. С такими очками вы всегда можете договориться о хорошей цене за ваш товар. Увеличивает цену продажи. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый от способности «Меткий Стрелок».\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura ligera\nCon un sombrero así siempre podrás negociar un buen precio para tu producto. Aumenta el precio de venta. Ahora estás mejor entrenado en combate.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño de la habilidad Pistolero.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorEnforcerOutfitImp,items,Clothes,,Enforcer Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда блюстителя закона,Atuendo de sicario [8692FF]Mejorado[-]
armorEnforcerOutfitImpDesc,items,Clothes,,"Light Armor\nAn upgraded version of the Enforcer Outfit. Stylish and lightweight materials mean you can withstand any impact. Increases resistance to critical injuries. Now you can carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases the damage of the Gunslinger ability.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Легкая броня\nУлучшенная версия одежды блюстителя закона. Благодаря стильным и легким материалам вы сможете выдержать любой удар. Повышает сопротивление критическим травмам, а также вашу грузоподъёмность.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый от способности «Меткий Стрелок».\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura ligera\nMateriales elegantes y ligeros significan que puedes soportar cualquier impacto. Aumenta la resistencia a las lesiones críticas. Ahora puedes llevar más.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño de la habilidad Pistolero.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorEnforcerGlovesImp,items,Clothes,,Enforcer Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки блюстителя закона,Guantes de sicario [8692FF]Mejorado[-]
armorEnforcerGlovesImpDesc,items,Clothes,,"Light Armor\nAn improved version of the Enforcer Gloves. Increases pistols reload speed.\n\nFull Set Bonus: Increases the damage of the Gunslinger ability. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed in gloves). Increases the damage of the Gunslinger ability.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Легкая броня\nУлучшенная версия перчаток блюстителя закона. Такие перчатки носили еще во времена Дикого запада. Увеличивает скорость перезарядки ПП и пистолетов. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый от способности «Меткий Стрелок».\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura ligera\nUna versión mejorada de los Guantes de Guantes de sicario. Estos guantes se usaban en los días del Viejo Oeste. Aumenta la velocidad de recarga de pistolas. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de Conjunto: Disponible [FF6666]Potenciador de Arma Cuerpo a Cuerpo[-] (instalado en los guantes). Aumenta el daño de la habilidad Pistolero.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorEnforcerBootsImp,items,Clothes,,Enforcer Shoes [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь блюстителя закона,,Zapatos de sicario [8692FF]Mejorado[-]
armorEnforcerBootsImpDesc,items,Clothes,,"Light Armor\nAn upgraded version of the Enforcer Shoes.nThese shoes will not soon become unusable. Increases stamina. It is much easier for you to maintain your balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases the damage of the Gunslinger ability.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Легкая броня\nУлучшенная версия обуви блюстителя закона. Эта обувь еще не скоро придет в негодность. Увеличивает запас выносливости. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый от способности «Меткий Стрелок».\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura ligera\nEstos zapatos no se volverán inservibles pronto. Aumenta la resistencia. Aumentan la altura de caída segura. Te facilita mucho mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalada en los guantes). Aumenta el daño de la habilidad Pistolero.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"

buffEnforcerImpSetBonus,buffs,Buff,,[8692FF]«Enforcer»[-],[8692FF]«Законник»[-],[8692FF]Ejecutor[-]
buffEnforcerImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffEnforcerImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Enforcer armor bonus.,На вас действует бонус улучшенной брони «Законник»,Te afecta la bonificación de armadura mejorada de Ejecutor.
buffEnforcerImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF]«Enforcer»[-] Enhanced Armor\nGunslinger ability damage increased by [DECEA3]{cvar(.armorEnforcerImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageEnforcerImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedEnforcerImpFSBDisplay:0)}%[-], and stamina consumption decreased by [DECEA3]{cvar(.armorEnhancedStaminaEnforcerImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Законник»[-]\nУрон ПП и пистолетов увеличен на [DECEA3]{cvar(.armorEnforcerImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageEnforcerImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedEnforcerImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaEnforcerImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada de [8692FF]«Ejecutor»[-]\nTus mejores amigos son las pistolas. [DECEA3]{cvar(.armorEnforcerImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: se ha aumentado el daño en un [DECEA3]{cvar(.armorEnhancedDamageEnforcerImpFSBDisplay:0)}%[-], se ha aumentado la velocidad de ataque en un [DECEA3]{cvar(.armorEnhancedSpeedEnforcerImpFSBDisplay:0)}%[-] y se ha reducido el coste de resistencia en un [DECEA3]{cvar(.armorEnhancedStaminaEnforcerImpFSBDisplay:0)}%[-]."

armorRangerHelmetImp,items,Clothes,,Ranger Helmet [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Шапка егеря,Gorro de vaquero [8692FF]Mejorado[-]
armorRangerHelmetImpDesc,items,Clothes,,"Medium Armor\nImproved version of the Ranger's Hat. Rangers are fierce negotiators, especially when wearing a well-made hat. Increases the profitability of trade deals.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Шапки Егеря. Егеря — отчаянные переговорщики, особенно если на них надета добротно сделанная шляпа. Повышает выгодность сделок при торговле. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый оружием дальнего боя.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nVersión mejorada del sombrero del guardabosques. Los cazadores son negociadores feroces, sobre todo cuando llevan un sombrero bien hecho. Aumenta la rentabilidad de los acuerdos comerciales.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorRangerOutfitImp,items,Clothes,,Ranger Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда егеря,Atuendo de vaquero [8692FF]Mejorado[-]
armorRangerOutfitImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Ranger Outfit. Nature has taught strength not only of the spirit, but also of the body. Increases the number of health units, as well as your load capacity. Now you can carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Одежды егеря. Природа научила крепости не только духа, но и тела. Увеличивает количество единиц здоровья, а также вашу грузоподъёмность.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый оружием дальнего боя.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nVersión mejorada de Atuendo de vaquero. La naturaleza ha fortalecido no solo el espíritu, sino también el cuerpo. Aumenta la cantidad de puntos de salud. Ahora puedes llevar más.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorRangerGlovesImp,items,Clothes,,Ranger Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки егеря,Gants de vaquero [8692FF]Mejorado[-]
armorRangerGlovesImpDesc,items,Clothes,,"Medium Armor\nImproved version of the Ranger's Gloves. These comfortable gloves allow you to quickly handle any weapon. Increases weapon reload speed. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Перчаток егеря. Эти удобные перчатки позволяют быстро управляться с любым оружием. Увеличивает скорость перезарядки оружия. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый оружием дальнего боя.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nVersión mejorada de los guantes del Ranger. Estos cómodos guantes te permiten manejar cualquier arma con rapidez. Aumentan la velocidad de recarga. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de Conjunto: Disponible [FF6666]Potenciador de Arma Cuerpo a Cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por las armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorRangerBootsImp,items,Clothes,,Ranger Boots [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь егеря,Bottes de vaquero [8692FF]Mejorado[-]
armorRangerBootsImpDesc,items,Clothes,,"Medium Armor\nAn improved version of the Ranger's Boots. Stamina is the key to successful survival in the wilderness. Increases your stamina. It is much easier for you to maintain your balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Обуви егеря. Запас выносливости залог успешного выживания в дикой местности. Увеличивает запас выносливости. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый оружием дальнего боя.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Media\nUna versión mejorada de las Botas del Cazador. La resistencia es clave para sobrevivir en la naturaleza. Aumenta tu resistencia. Te facilita mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"

buffRangerImpSetBonus,buffs,Buff,,[8692FF]«Ranger»[-],[8692FF]«Егерь»[-],[8692FF]Vaquero[-]
buffRangerImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffRangerImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Ranger armor bonus.,На вас действует бонус улучшенной брони «Егерь»,Te afecta la bonificación de armadura mejorada de Vaquero.
buffRangerImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF]«Ranger»[-] Enhanced Armor\nRanged weapon damage increased by [DECEA3]{cvar(.armorRangerImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageRangerImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedRangerImpFSBDisplay:0)}%[-], and stamina consumption decreased by [DECEA3]{cvar(.armorEnhancedStaminaRangerImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Егерь»[-]\nУрон оружия дальнего боя увеличен на [DECEA3]{cvar(.armorRangerImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageRangerImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedRangerImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaRangerImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada de [8692FF]«Vaquero»[-]\nEl daño de las armas a distancia aumentó en [DECEA3]{cvar(.armorRangerImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: se ha aumentado el daño en un [DECEA3]{cvar(.armorEnhancedDamageRangerImpFSBDisplay:0)}%[-], se ha aumentado la velocidad de ataque en un [DECEA3]{cvar(.armorEnhancedSpeedRangerImpFSBDisplay:0)}%[-] y se ha reducido el coste de resistencia en un [DECEA3]{cvar(.armorEnhancedStaminaRangerImpFSBDisplay:0)}%[-]."

armorCommandoHelmetImp,items,Clothes,,Commando Helmet [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Спецназовский шлем,Casco de comando [8692FF]Mejorado[-]
